x,y,z,visible_cameras,nx,ny,nz
-43.7756,9.5854,-66.9604,7.0000,0.5681,-0.0005,0.8230
71.0816,12.6395,-36.7071,7.0000,-0.8804,0.0007,0.4741
11.7118,12.2696,79.1381,7.0000,-0.1127,0.0012,-0.9936
78.6970,-50.1336,-14.3799,6.0000,-0.9833,-0.0003,0.1821
70.1198,-11.7662,38.5124,7.0000,-0.8634,0.0022,-0.5045
-52.0218,3.0996,60.7761,6.0000,0.6508,0.0009,-0.7592
-32.7281,-7.8896,72.9991,7.0000,0.3782,0.0012,-0.9257
36.6222,-30.0040,71.1253,7.0000,-0.5034,-0.0013,-0.8640
-39.6700,-41.0364,69.4715,7.0000,0.4764,-0.0024,-0.8792
-76.2536,-47.5096,24.1948,6.0000,0.9524,-0.0001,-0.3048
-15.3579,-18.1910,78.5120,6.0000,0.1807,0.0007,-0.9835
63.4297,41.6756,48.7511,7.0000,-0.7965,0.0004,-0.6047
21.2134,57.0193,77.1362,6.0000,-0.3042,0.0005,-0.9526
70.0472,-31.1203,-38.6443,7.0000,-0.8788,0.0008,0.4772
-40.0776,41.6740,-69.2372,7.0000,0.4749,0.0003,0.8800
-59.0224,20.0317,-54.0033,6.0000,0.7473,-0.0008,0.6645
-38.7062,10.1365,-70.0131,7.0000,0.4757,0.0010,0.8796
-79.8344,-10.2337,5.1441,7.0000,0.9938,0.0000,-0.1113
52.3447,-39.4247,60.4982,6.0000,-0.6639,-0.0005,-0.7478
-79.7577,14.6891,6.2222,7.0000,0.9935,0.0011,-0.1137
57.9483,2.0693,-55.1543,6.0000,-0.7224,-0.0005,0.6915
74.6566,-19.9563,-28.7470,7.0000,-0.9263,-0.0004,0.3768
67.3553,19.1121,43.1656,7.0000,-0.8639,0.0005,-0.5036
31.1769,23.0088,-73.6749,7.0000,-0.4052,-0.0003,0.9142
79.2154,-12.8371,-11.1766,6.0000,-0.9838,0.0011,0.1790
18.6569,13.3313,-77.7941,6.0000,-0.2086,-0.0006,0.9780
79.8873,12.9599,4.2455,7.0000,-0.9999,0.0015,-0.0135
12.7574,-53.2882,78.9763,6.0000,-0.2091,0.0020,-0.9779
-79.4947,-8.7956,-8.9770,7.0000,0.9964,0.0006,0.0846
68.8897,-26.7340,40.6720,7.0000,-0.8634,-0.0001,-0.5045
-68.6351,-13.3635,41.1001,7.0000,0.8636,0.0014,-0.5042
-79.9838,-11.6514,-1.6109,7.0000,0.9999,-0.0001,-0.0133
47.5634,-53.9237,64.3251,7.0000,-0.6021,-0.0008,-0.7984
69.4993,10.1195,-39.6212,7.0000,-0.8804,0.0007,0.4741
-67.7184,50.0894,-42.5937,7.0000,0.8199,0.0008,0.5726
79.3131,-5.5969,10.4611,7.0000,-0.9937,0.0016,-0.1125
-63.2086,-19.5758,-49.0374,7.0000,0.8156,0.0009,0.5786
17.1997,-2.0286,78.1292,6.0000,-0.2091,-0.0005,-0.9779
-73.4344,51.1587,-31.7394,7.0000,0.9262,0.0023,0.3771
77.5009,42.1345,-19.8397,6.0000,-0.9600,0.0009,0.2801
9.8355,58.1161,-79.3931,7.0000,-0.1115,0.0010,0.9938
-10.6498,-53.8517,-79.2880,6.0000,0.1814,-0.0008,0.9834
74.9006,-32.3393,-28.1051,7.0000,-0.9264,-0.0010,0.3767
58.3738,47.9938,54.7038,6.0000,-0.7068,-0.0016,-0.7074
74.6799,36.1206,-28.6866,7.0000,-0.9259,-0.0007,0.3777
-18.4405,4.4706,-77.8457,6.0000,0.2785,-0.0008,0.9604
-24.1785,-36.7761,76.2588,6.0000,0.2782,0.0009,-0.9605
-55.8854,-17.4279,57.2435,6.0000,0.6896,0.0017,-0.7242
78.8539,2.2415,-13.4932,6.0000,-0.9836,0.0004,0.1804
60.1554,17.7606,52.7382,6.0000,-0.7491,0.0011,-0.6624
79.8623,-58.9303,4.6921,7.0000,-0.9999,0.0011,-0.0137
-58.9870,-9.3343,-54.0420,6.0000,0.7460,0.0005,0.6659
34.4422,-38.4963,-72.2062,7.0000,-0.4027,-0.0017,0.9153
-79.3606,50.4712,-10.0945,7.0000,0.9966,0.0008,0.0826
-76.2261,8.6895,-24.2814,6.0000,0.9610,-0.0005,0.2765
48.0136,32.1100,-63.9898,7.0000,-0.6024,0.0012,0.7982
76.9291,9.1907,21.9527,6.0000,-0.9515,-0.0012,-0.3075
-15.8537,-10.0962,-78.4134,6.0000,0.1828,0.0001,0.9832
-25.4668,-16.6158,75.8382,6.0000,0.2788,0.0001,-0.9604
63.7952,27.8601,-48.2718,7.0000,-0.8183,0.0011,0.5748
-75.3985,-47.3949,26.7408,6.0000,0.9524,-0.0001,-0.3048
-29.3873,-31.7249,-74.4069,7.0000,0.3760,-0.0005,0.9266
58.4906,-36.7634,-54.5789,6.0000,-0.7248,-0.0004,0.6890
38.0438,30.9503,70.3752,7.0000,-0.5029,-0.0009,-0.8644
79.9880,-53.7413,-1.3851,7.0000,-0.9999,0.0011,-0.0137
79.9995,-9.3853,-0.2730,7.0000,-0.9999,0.0007,-0.0146
41.4589,-19.5475,-68.4190,7.0000,-0.5039,-0.0011,0.8637
57.6110,-6.2703,-55.5065,6.0000,-0.7243,-0.0004,0.6895
-55.8698,-25.2329,57.2588,6.0000,0.6897,-0.0003,-0.7241
53.8168,-51.5070,59.1925,6.0000,-0.6632,0.0007,-0.7484
78.7895,-56.0620,13.8642,6.0000,-0.9784,0.0002,-0.2066
79.9529,28.5646,2.7459,7.0000,-0.9999,-0.0010,-0.0143
40.4937,-37.0982,68.9946,7.0000,-0.5032,-0.0002,-0.8642
-41.9877,-25.0563,-68.0957,7.0000,0.5698,0.0027,0.8218
-54.1046,56.7023,-58.9296,6.0000,0.6633,0.0055,0.7484
-79.3002,41.4287,-10.5586,6.0000,0.9834,0.0010,0.1814
-78.8731,-34.2939,-13.3803,6.0000,0.9834,-0.0007,0.1815
-62.7776,3.6117,-49.5880,6.0000,0.7472,-0.0001,0.6646
65.6065,51.1980,45.7798,7.0000,-0.7969,0.0012,-0.6041
35.8451,33.9077,-71.5201,7.0000,-0.4056,0.0009,0.9140
78.9385,37.4200,-12.9888,6.0000,-0.9832,0.0010,0.1824
43.4024,-20.7410,-67.2029,7.0000,-0.5039,-0.0011,0.8637
79.9116,10.8425,-3.7595,7.0000,-0.9966,0.0012,0.0822
76.2136,21.2812,24.3205,6.0000,-0.9522,0.0005,-0.3056
-46.6388,18.2326,64.9986,7.0000,0.5741,0.0027,-0.8188
-73.7104,25.1847,-31.0930,7.0000,0.9253,0.0023,0.3791
19.3063,-21.2616,77.6355,6.0000,-0.2088,0.0002,-0.9780
-29.1939,49.0626,74.4830,7.0000,0.3774,-0.0004,-0.9261
50.7370,13.3970,-61.8527,7.0000,-0.6040,-0.0019,0.7969
22.6588,-28.7469,76.7241,6.0000,-0.3065,-0.0003,-0.9519
-55.5339,-1.3752,-57.5846,6.0000,0.6655,-0.0010,0.7464
31.7197,54.2230,-73.4429,7.0000,-0.4037,-0.0011,0.9149
-17.3573,-38.6101,-78.0943,6.0000,0.1815,0.0004,0.9834
70.9647,22.0389,36.9326,7.0000,-0.8639,0.0005,-0.5036
43.2363,50.1169,-67.3099,7.0000,-0.5022,0.0030,0.8648
79.9965,-6.1446,-0.7535,7.0000,-0.9999,0.0007,-0.0146
-44.9017,-40.8203,66.2106,7.0000,0.5741,0.0017,-0.8188
33.2046,38.4161,72.7836,7.0000,-0.4052,0.0005,-0.9142
-70.6149,28.1672,-37.5970,7.0000,0.8795,-0.0002,0.4759
-28.9509,3.0077,-74.5778,7.0000,0.3767,-0.0008,0.9263
32.2163,-31.1300,73.2264,7.0000,-0.4062,-0.0006,-0.9138
-68.6352,18.5930,-41.1001,7.0000,0.8791,0.0003,0.4766
-32.6934,1.6390,73.0147,7.0000,0.3761,0.0011,-0.9266
61.0801,-47.8444,51.6645,6.0000,-0.7485,0.0009,-0.6632
-28.8454,-16.0078,-74.6187,7.0000,0.3761,0.0012,0.9266
5.9916,12.3711,79.7753,7.0000,-0.1127,0.0012,-0.9936
-66.3032,-54.5721,-44.7648,7.0000,0.8198,0.0003,0.5726
-79.2027,25.6861,11.2664,7.0000,0.9936,0.0004,-0.1130
54.1108,53.8591,58.9239,6.0000,-0.7071,-0.0005,-0.7071
74.1544,-56.7325,30.0187,7.0000,-0.9152,0.0035,-0.4030
-57.1867,4.8349,55.9436,6.0000,0.7365,-0.0006,-0.6764
15.5783,-38.3408,78.4686,6.0000,-0.2114,-0.0004,-0.9774
-77.5227,12.8482,19.7541,6.0000,0.9779,-0.0003,-0.2092
65.1638,5.3419,46.4078,7.0000,-0.7987,0.0004,-0.6018
-54.5680,-38.0433,58.5007,6.0000,0.6893,-0.0001,-0.7245
63.2720,38.1250,48.9556,7.0000,-0.7976,-0.0015,-0.6032
22.7871,53.3965,-76.6860,6.0000,-0.3089,0.0008,0.9511
67.7685,-29.6628,42.5138,7.0000,-0.8639,-0.0009,-0.5036
67.9398,-40.6586,42.2395,7.0000,-0.8637,0.0013,-0.5039
-22.0871,7.6539,76.8906,6.0000,0.2791,0.0008,-0.9603
-79.9929,58.0639,1.0650,7.0000,0.9999,0.0011,-0.0148
33.7478,-40.8637,72.5334,7.0000,-0.4075,0.0009,-0.9132
25.7222,46.7084,-75.7520,6.0000,-0.3077,0.0001,0.9515
-0.1890,11.2932,-79.9998,7.0000,-0.0143,-0.0004,0.9999
-13.5408,-39.9113,-78.8457,6.0000,0.1815,0.0004,0.9834
35.3200,-15.5862,-71.7809,7.0000,-0.4065,0.0011,0.9136
-16.8010,55.1944,78.2159,6.0000,0.1806,-0.0010,-0.9836
72.3072,-39.3408,34.2297,7.0000,-0.9146,-0.0003,-0.4045
69.7525,22.7020,-39.1739,7.0000,-0.8802,-0.0015,0.4745
18.1420,-50.2913,77.9158,6.0000,-0.2102,-0.0002,-0.9777
-13.4309,45.2935,78.8645,6.0000,0.1808,-0.0003,-0.9835
-58.0706,43.3750,55.0255,6.0000,0.7361,-0.0015,-0.6769
69.5789,11.1705,-39.4813,7.0000,-0.8804,0.0007,0.4741
59.9986,-44.7743,-52.9167,6.0000,-0.7592,0.0006,0.6509
14.1877,-26.0463,78.7319,6.0000,-0.2097,-0.0009,-0.9778
-73.2827,57.2248,-32.0880,7.0000,0.9260,0.0017,0.3775
2.0514,-20.6040,-79.9737,7.0000,-0.0129,-0.0007,0.9999
-22.3252,31.1852,76.8218,6.0000,0.2775,0.0010,-0.9607
-47.1651,24.4014,-64.6178,7.0000,0.5693,0.0009,0.8221
-53.1127,4.9018,-59.8251,6.0000,0.6643,0.0004,0.7475
75.7778,23.3962,25.6461,6.0000,-0.9522,0.0005,-0.3056
-61.9081,16.3145,-50.6695,6.0000,0.7471,-0.0001,0.6648
-4.8443,-53.8036,79.8532,7.0000,0.0865,0.0016,-0.9963
42.3453,12.7692,67.8740,7.0000,-0.5037,-0.0001,-0.8639
57.2656,-25.9226,-55.8628,6.0000,-0.7247,0.0016,0.6890
-52.0040,-22.3918,60.7913,6.0000,0.6510,-0.0007,-0.7591
68.5833,-35.8649,-41.1865,7.0000,-0.8788,0.0008,0.4772
-41.0768,-54.0743,68.6491,7.0000,0.4773,0.0037,-0.8787
75.5036,7.1350,-26.4425,7.0000,-0.9269,0.0012,0.3754
-75.4467,-1.5890,26.6044,6.0000,0.9518,0.0013,-0.3066
77.0384,23.6032,-21.5657,6.0000,-0.9608,0.0000,0.2774
79.5091,-27.6949,8.8488,7.0000,-0.9937,-0.0007,-0.1124
28.1015,-42.6649,-74.9020,6.0000,-0.3049,-0.0003,0.9524
-5.4862,-36.6408,-79.8117,7.0000,0.0829,0.0007,0.9966
-43.8696,45.4409,-66.8989,7.0000,0.5717,0.0007,0.8205
39.8095,1.2273,69.3916,7.0000,-0.5037,-0.0015,-0.8639
25.8718,-29.7079,75.7011,6.0000,-0.3060,0.0020,-0.9520
-67.8753,29.2885,42.3432,7.0000,0.8628,-0.0011,-0.5056
63.9968,58.2004,-48.0043,7.0000,-0.8189,0.0049,0.5740
27.0098,20.8812,75.3025,6.0000,-0.3072,0.0001,-0.9516
59.4085,13.6827,-53.5783,6.0000,-0.7597,-0.0007,0.6503
-20.9849,-27.8374,-77.1987,6.0000,0.2790,-0.0009,0.9603
69.3622,4.9397,39.8608,7.0000,-0.8641,-0.0009,-0.5033
79.5454,-22.7425,-8.5166,7.0000,-0.9965,-0.0006,0.0837
-35.3784,-56.4699,-71.7521,7.0000,0.4744,0.0005,0.8803
-43.1790,22.4351,-67.3467,7.0000,0.5693,0.0009,0.8221
3.6151,27.5990,79.9183,7.0000,-0.0140,0.0013,-0.9999
-75.2932,-4.1527,-27.0359,7.0000,0.9264,0.0009,0.3766
65.5392,7.0721,-45.8761,7.0000,-0.8189,-0.0011,0.5740
18.0763,-18.1243,77.9310,6.0000,-0.2088,0.0002,-0.9780
50.7749,-13.8160,-61.8216,7.0000,-0.6040,0.0003,0.7970
12.7709,-1.9022,-78.9741,6.0000,-0.2084,-0.0010,0.9780
-79.9237,46.9440,3.4934,7.0000,0.9999,-0.0011,-0.0142
-64.8545,8.4189,46.8390,7.0000,0.8128,0.0016,-0.5825
-74.9472,49.2818,27.9807,6.0000,0.9523,0.0028,-0.3053
40.2833,15.9932,-69.1177,7.0000,-0.5042,0.0000,0.8636
-70.1098,-22.7317,-38.5307,7.0000,0.8796,-0.0002,0.4757
33.4651,33.7543,72.6642,7.0000,-0.4052,0.0005,-0.9142
56.5679,-38.8509,56.5692,6.0000,-0.7068,-0.0005,-0.7074
67.9368,34.7457,42.2444,7.0000,-0.8643,0.0003,-0.5029
51.1781,53.6122,61.4882,7.0000,-0.6031,-0.0002,-0.7977
-76.1941,-14.9829,-24.3815,6.0000,0.9604,-0.0025,0.2788
67.0087,-26.0889,43.7016,7.0000,-0.8226,-0.0003,-0.5687
8.9154,34.2164,-79.5017,7.0000,-0.1129,0.0006,0.9936
15.5068,47.0783,-78.4827,6.0000,-0.2094,-0.0006,0.9778
-75.2068,-1.1508,-27.2752,7.0000,0.9264,0.0009,0.3766
12.9602,19.1167,78.9432,6.0000,-0.2090,0.0008,-0.9779
62.5247,2.0493,49.9065,7.0000,-0.7987,0.0004,-0.6018
79.8980,-54.8691,-4.0377,7.0000,-0.9964,-0.0006,0.0852
77.1909,9.1910,-21.0134,6.0000,-0.9607,0.0011,0.2777
-28.8357,-5.8057,74.6224,7.0000,0.3761,0.0011,-0.9266
-72.7291,40.6895,-33.3239,7.0000,0.9257,-0.0001,0.3783
-66.5694,16.0590,-44.3679,7.0000,0.8203,0.0003,0.5719
-72.4668,52.5636,-33.8905,7.0000,0.8867,-0.0026,0.4623
74.3059,-52.1381,29.6417,7.0000,-0.9151,0.0016,-0.4033
-55.4405,47.9499,-57.6745,6.0000,0.6634,-0.0008,0.7483
21.9694,30.8758,76.9243,6.0000,-0.3074,-0.0005,-0.9516
-29.9387,15.3744,-74.1867,7.0000,0.3769,-0.0009,0.9263
-78.6518,-31.8679,14.6252,6.0000,0.9779,-0.0015,-0.2092
-32.3806,-54.3096,-73.1539,7.0000,0.3762,-0.0015,0.9265
-40.2742,44.9066,-69.1230,7.0000,0.4749,0.0003,0.8800
64.0810,44.5951,47.8919,7.0000,-0.7965,0.0004,-0.6047
31.3949,-23.0690,73.5823,7.0000,-0.4053,-0.0003,-0.9142
-78.9820,-45.1829,-12.7219,6.0000,0.9836,0.0002,0.1805
-4.2495,7.2427,79.8871,7.0000,0.0833,-0.0004,-0.9965
34.1714,-9.1124,72.3347,7.0000,-0.4043,-0.0001,-0.9146
45.2271,48.4470,-65.9887,7.0000,-0.5812,-0.0017,0.8137
-73.9777,57.0896,-30.4517,7.0000,0.9260,0.0017,0.3775
80.0000,50.3770,0.0305,7.0000,-0.9999,0.0010,-0.0135
78.2656,44.0037,16.5681,6.0000,-0.9778,0.0005,-0.2096
13.2557,-5.7157,78.8942,6.0000,-0.2091,-0.0005,-0.9779
79.5291,19.2002,-8.6677,7.0000,-0.9967,0.0004,0.0815
22.7374,-46.5952,76.7008,6.0000,-0.3068,-0.0005,-0.9518
4.1358,21.0476,-79.8930,7.0000,-0.0147,0.0003,0.9999
-3.6960,-27.4647,-79.9146,7.0000,0.0825,-0.0000,0.9966
-44.1547,-58.0338,-66.7110,7.0000,0.5718,-0.0003,0.8204
-73.8733,-6.0085,-30.7040,7.0000,0.9267,-0.0008,0.3758
-13.2194,-6.2188,78.9002,6.0000,0.1810,0.0007,-0.9835
-56.1731,-8.2700,56.9612,6.0000,0.6898,-0.0003,-0.7240
42.7051,-29.1345,67.6482,7.0000,-0.5034,-0.0013,-0.8640
51.6593,43.8396,-61.0845,6.0000,-0.6763,-0.0011,0.7366
-42.2619,-37.5416,-67.9259,7.0000,0.5718,-0.0005,0.8204
79.6442,-48.9285,7.5371,7.0000,-0.9936,-0.0001,-0.1126
-5.0253,-24.9276,-79.8420,7.0000,0.0825,-0.0000,0.9966
-74.1333,44.2837,-30.0709,7.0000,0.9257,-0.0001,0.3783
-74.1024,20.8852,-30.1469,7.0000,0.9258,-0.0001,0.3779
21.2566,33.1366,77.1243,6.0000,-0.3075,-0.0001,-0.9515
49.6605,-45.8436,-62.7203,7.0000,-0.6034,-0.0006,0.7975
47.9632,-57.7061,-64.0276,7.0000,-0.6037,-0.0011,0.7972
39.2785,-40.5751,69.6936,7.0000,-0.5032,-0.0002,-0.8642
-54.3380,50.1408,58.7145,6.0000,0.6887,0.0025,-0.7250
58.6016,5.1326,54.4596,6.0000,-0.7077,-0.0003,-0.7065
74.6949,-52.3114,-28.6473,7.0000,-0.9271,0.0013,0.3749
79.6033,4.6236,7.9572,7.0000,-0.9937,0.0001,-0.1121
4.1015,-51.6892,-79.8948,7.0000,-0.0136,0.0002,0.9999
-71.8803,-48.1243,35.1174,7.0000,0.9143,-0.0002,-0.4051
-79.8493,34.2943,-4.9085,7.0000,0.9966,-0.0011,0.0824
-67.5388,45.7749,-42.8779,7.0000,0.8204,-0.0001,0.5718
-1.9983,15.0598,-79.9750,7.0000,-0.0143,-0.0004,0.9999
-71.8439,-43.9364,-35.1917,7.0000,0.8803,-0.0010,0.4743
-79.3719,56.7731,10.0048,7.0000,0.9939,-0.0035,-0.1101
-79.9970,-41.6939,-0.6927,7.0000,0.9999,0.0021,-0.0134
51.3724,44.2296,61.3260,6.0000,-0.6618,-0.0009,-0.7497
-38.2606,13.6361,-70.2576,7.0000,0.4757,0.0010,0.8796
51.3348,2.6011,-61.3575,6.0000,-0.6774,-0.0002,0.7356
48.9416,-7.3673,63.2829,7.0000,-0.6017,-0.0000,-0.7987
-73.3230,47.9253,-31.9958,7.0000,0.9257,-0.0001,0.3783
48.6625,33.9879,63.4977,7.0000,-0.6031,0.0000,-0.7976
78.7482,-57.9992,14.0967,6.0000,-0.9784,0.0002,-0.2066
70.6051,-30.2689,37.6154,7.0000,-0.8639,-0.0009,-0.5036
26.5447,5.6795,75.4677,6.0000,-0.3058,0.0008,-0.9521
-77.5489,23.1816,-19.6510,6.0000,0.9609,-0.0003,0.2768
59.3905,0.2218,-53.5983,6.0000,-0.7583,0.0010,0.6519
-74.5417,-29.7170,29.0437,7.0000,0.9140,0.0008,-0.4056
79.9906,-6.3330,1.2265,7.0000,-0.9999,0.0007,-0.0146
77.8926,-51.4746,-18.2410,6.0000,-0.9602,-0.0007,0.2792
70.1471,-48.7209,38.4628,7.0000,-0.8637,-0.0007,-0.5040
-66.0499,-54.5148,45.1377,7.0000,0.8121,-0.0023,-0.5835
-51.3138,41.5453,-61.3750,6.0000,0.6634,-0.0008,0.7483
79.2143,-44.8248,-11.1843,6.0000,-0.9833,-0.0003,0.1821
-14.2684,19.4012,78.7173,6.0000,0.1815,0.0001,-0.9834
-20.4842,-54.4077,77.3330,6.0000,0.2789,0.0005,-0.9603
-45.2446,-43.3312,65.9767,7.0000,0.5741,0.0017,-0.8188
-79.5744,-42.3310,-8.2409,7.0000,0.9967,-0.0010,0.0817
-79.4586,14.5639,9.2912,7.0000,0.9935,0.0011,-0.1137
75.8929,-16.0623,25.3035,6.0000,-0.9519,-0.0011,-0.3064
-61.2868,-34.1679,51.4191,6.0000,0.7349,0.0014,-0.6782
79.7291,23.7813,6.5783,7.0000,-0.9938,0.0006,-0.1113
-77.5811,14.5749,-19.5238,6.0000,0.9610,-0.0002,0.2765
66.8535,28.9539,43.9387,7.0000,-0.8233,0.0007,-0.5676
58.1793,47.9461,54.9106,6.0000,-0.7068,-0.0016,-0.7074
-78.5420,52.3206,15.2039,6.0000,0.9781,-0.0001,-0.2083
41.8061,-31.6537,-68.2074,7.0000,-0.5044,0.0012,0.8635
51.3185,-24.5534,61.3711,6.0000,-0.6644,-0.0003,-0.7474
-33.0372,20.4597,72.8597,7.0000,0.3775,-0.0011,-0.9260
53.5783,-52.8414,59.4085,6.0000,-0.6631,0.0017,-0.7485
64.0654,50.7779,47.9126,7.0000,-0.7969,0.0012,-0.6041
34.6360,21.7955,-72.1134,7.0000,-0.4052,-0.0003,0.9142
-5.5821,-39.7204,79.8050,7.0000,0.0855,0.0007,-0.9963
-25.1529,-52.4978,75.9429,6.0000,0.2789,0.0005,-0.9603
-76.5579,39.0619,23.2139,6.0000,0.9518,-0.0002,-0.3066
27.0095,32.6429,75.3026,6.0000,-0.3074,-0.0005,-0.9516
43.0055,-12.2914,67.4576,7.0000,-0.5038,-0.0001,-0.8638
8.3940,56.9589,-79.5584,7.0000,-0.1115,0.0010,0.9938
-77.5198,-12.0865,-19.7657,6.0000,0.9603,-0.0001,0.2791
-69.5728,-10.8853,39.4921,7.0000,0.8636,0.0014,-0.5042
68.0308,-11.3175,-42.0929,7.0000,-0.8326,-0.0004,0.5539
25.4819,36.1616,-75.8332,6.0000,-0.3075,-0.0020,0.9516
2.4652,-31.5249,-79.9620,7.0000,-0.0126,-0.0003,0.9999
-2.6246,-34.4005,-79.9569,7.0000,-0.0126,-0.0003,0.9999
18.2495,-20.5097,77.8907,6.0000,-0.2088,0.0002,-0.9780
17.2720,0.5034,78.1132,6.0000,-0.2091,-0.0005,-0.9779
75.1187,-49.2519,27.5169,6.0000,-0.9516,-0.0009,-0.3072
74.3166,36.0678,-29.6150,7.0000,-0.9259,-0.0007,0.3777
-6.7036,-41.7510,79.7186,7.0000,0.0855,0.0007,-0.9963
-5.4868,-51.5018,-79.8116,7.0000,0.0820,0.0005,0.9966
-34.9189,-1.7381,71.9769,7.0000,0.4766,-0.0019,-0.8791
57.8530,-5.6485,55.2542,6.0000,-0.7069,-0.0011,-0.7073
-77.0558,31.2258,-21.5036,6.0000,0.9607,0.0005,0.2776
-76.3344,40.6057,23.9388,6.0000,0.9520,-0.0013,-0.3061
51.7324,-2.8878,-61.0226,6.0000,-0.6785,0.0005,0.7346
-38.3121,-27.4037,-70.2295,7.0000,0.4750,-0.0011,0.8800
54.5090,34.4230,58.5557,6.0000,-0.7067,-0.0000,-0.7075
-79.7254,-53.8236,6.6228,7.0000,0.9937,-0.0005,-0.1122
-39.1212,54.5287,-69.7820,7.0000,0.4746,-0.0022,0.8802
-79.0382,-40.1129,-12.3675,6.0000,0.9834,-0.0012,0.1816
-65.8242,5.2058,45.4662,7.0000,0.8128,0.0016,-0.5825
42.4949,-29.5794,67.7804,7.0000,-0.5034,-0.0013,-0.8640
55.2412,42.5432,57.8654,6.0000,-0.7068,-0.0016,-0.7074
70.6462,-50.1100,-37.5381,7.0000,-0.8803,0.0003,0.4745
76.0207,56.6424,24.9169,6.0000,-0.9520,-0.0040,-0.3062
-53.3780,-48.2443,59.5885,6.0000,0.6516,-0.0011,-0.7586
59.7946,30.3514,-53.1470,6.0000,-0.7597,0.0017,0.6503
11.0466,-42.1566,-79.2337,7.0000,-0.1111,-0.0003,0.9938
57.0585,-45.9641,-56.0743,6.0000,-0.7240,0.0001,0.6898
79.4235,26.1822,9.5870,7.0000,-0.9938,-0.0000,-0.1108
-74.5186,-29.1156,29.1029,7.0000,0.9140,0.0008,-0.4056
-65.4825,51.8282,45.9569,7.0000,0.8117,-0.0001,-0.5841
38.4677,21.9803,70.1444,7.0000,-0.5025,0.0017,-0.8646
-22.1717,-30.2733,-76.8662,6.0000,0.2789,0.0008,0.9603
79.9963,-5.2588,-0.7671,7.0000,-0.9999,-0.0015,-0.0143
-76.7848,-49.7296,-22.4521,6.0000,0.9604,-0.0001,0.2785
48.1552,48.5762,63.8833,7.0000,-0.6031,-0.0002,-0.7977
-15.4258,36.3107,-78.4987,6.0000,0.1804,-0.0003,0.9836
-79.9199,44.6983,3.5799,7.0000,0.9999,-0.0011,-0.0142
-0.9297,-2.9622,-79.9946,7.0000,-0.0136,-0.0001,0.9999
53.4413,-36.4769,59.5317,6.0000,-0.6639,-0.0009,-0.7478
-79.7954,43.9799,5.7179,7.0000,0.9938,0.0017,-0.1113
36.5246,-28.5387,-71.1755,7.0000,-0.5041,-0.0010,0.8636
57.7716,-38.4323,-55.3393,6.0000,-0.7247,-0.0010,0.6890
54.9541,38.0166,-58.1382,6.0000,-0.6756,-0.0002,0.7373
-68.9433,52.8570,40.5811,7.0000,0.8640,0.0010,-0.5036
38.3974,13.7315,70.1829,7.0000,-0.5037,-0.0001,-0.8639
-42.5832,9.7108,-67.7250,7.0000,0.5681,-0.0005,0.8230
75.2980,-20.2365,-27.0224,7.0000,-0.9263,-0.0004,0.3768
79.9985,-48.5237,0.4848,7.0000,-0.9999,0.0004,-0.0142
-65.8678,-29.1890,45.4030,7.0000,0.8122,-0.0000,-0.5834
77.8673,15.7316,18.3489,6.0000,-0.9781,-0.0013,-0.2082
59.3341,-46.6931,53.6606,6.0000,-0.7485,0.0009,-0.6632
-19.1908,21.4376,77.6641,6.0000,0.2780,0.0007,-0.9606
-57.3489,-54.9987,55.7772,6.0000,0.7368,0.0024,-0.6761
74.9246,56.7629,28.0412,6.0000,-0.9520,-0.0040,-0.3062
41.3750,29.7640,-68.4698,7.0000,-0.5060,0.0006,0.8625
61.5868,52.9585,-51.0594,6.0000,-0.7580,-0.0002,0.6523
-16.6508,52.1593,78.2480,6.0000,0.1806,-0.0010,-0.9836
0.5144,50.6945,-79.9983,7.0000,-0.0130,0.0017,0.9999
38.7440,40.3163,-69.9921,7.0000,-0.5054,-0.0005,0.8629
70.1861,45.2271,-38.3915,7.0000,-0.8803,-0.0001,0.4743
-76.4061,-38.7047,23.7087,6.0000,0.9517,0.0001,-0.3070
-61.2439,25.3365,51.4703,6.0000,0.7366,-0.0002,-0.6764
55.1206,-35.4151,57.9804,6.0000,-0.7066,-0.0010,-0.7076
-79.9882,-50.0120,-1.3733,7.0000,0.9999,0.0003,-0.0142
-79.9281,50.8552,3.3901,7.0000,0.9999,-0.0005,-0.0153
71.2710,-27.3335,36.3380,7.0000,-0.8634,-0.0001,-0.5045
-45.7017,-9.9233,65.6609,7.0000,0.5755,0.0010,-0.8178
-79.7377,9.8557,6.4733,7.0000,0.9935,0.0011,-0.1137
-6.2867,-15.1728,-79.7526,7.0000,0.0816,-0.0019,0.9967
-19.3593,35.7451,-77.6223,6.0000,0.2789,0.0001,0.9603
-79.4296,52.8042,-9.5362,7.0000,0.9966,0.0008,0.0826
43.1260,-58.1971,-67.3806,7.0000,-0.5044,-0.0004,0.8634
3.6084,11.5616,-79.9186,7.0000,-0.0143,-0.0004,0.9999
30.6537,46.4703,-73.8942,7.0000,-0.4053,0.0000,0.9142
30.3274,35.1613,-74.0287,7.0000,-0.4056,0.0009,0.9140
-56.2238,-50.4250,-56.9112,6.0000,0.6643,-0.0010,0.7475
79.2891,30.3868,-10.6413,6.0000,-0.9831,0.0013,0.1829
-64.1232,18.0007,-47.8353,7.0000,0.8149,0.0007,0.5796
26.5729,-8.4836,-75.4578,6.0000,-0.3074,-0.0016,0.9516
